latitude,longitude
28.29971753809567,84.80121149854835
28.29971753809567,84.90121195597652
28.29971753809567,85.00121241340469
28.29971753809567,85.10121287083291
28.29971753809567,85.20121332826108
28.29971753809567,85.40121424311747
28.29971753809567,85.50121470054563
28.29971753809567,85.70121561540202
28.399717995523854,81.10119457370547
28.399717995523854,81.2011950311337
28.399717995523854,81.30119548856186
28.399717995523854,81.40119594599003
28.399717995523854,81.50119640341825
28.399717995523854,81.60119686084641
28.399717995523854,81.70119731827458
28.399717995523854,81.8011977757028
28.399717995523854,81.90119823313097
28.399717995523854,82.00119869055914
28.399717995523854,82.10119914798736
28.399717995523854,82.20119960541552
28.399717995523854,82.30120006284369
28.399717995523854,82.40120052027191
28.399717995523854,82.50120097770008
28.399717995523854,82.60120143512825
28.399717995523854,82.70120189255647
28.399717995523854,82.80120234998464
28.399717995523854,82.9012028074128
28.399717995523854,83.00120326484102
28.399717995523854,83.10120372226919
28.399717995523854,83.20120417969736
28.399717995523854,83.30120463712558
28.399717995523854,83.40120509455375
28.399717995523854,83.50120555198191
28.399717995523854,83.60120600941013
28.399717995523854,83.7012064668383
28.399717995523854,83.80120692426647
28.399717995523854,83.90120738169469
28.399717995523854,84.00120783912286
28.399717995523854,84.10120829655102
28.399717995523854,84.20120875397924
28.399717995523854,84.30120921140741
28.399717995523854,84.40120966883558
28.399717995523854,84.5012101262638
28.399717995523854,84.60121058369197
28.399717995523854,84.70121104112013
28.399717995523854,84.80121149854835
28.399717995523854,84.90121195597652
28.399717995523854,85.00121241340469
28.399717995523854,85.10121287083291
28.499718452952045,81.0011941162773
28.499718452952045,81.10119457370547
28.499718452952045,81.2011950311337
28.499718452952045,81.30119548856186
28.499718452952045,81.40119594599003
28.499718452952045,81.50119640341825
28.499718452952045,81.60119686084641
28.499718452952045,81.70119731827458
28.499718452952045,81.8011977757028
28.499718452952045,81.90119823313097
28.499718452952045,82.00119869055914
28.499718452952045,82.10119914798736
28.499718452952045,82.20119960541552
28.499718452952045,82.30120006284369
28.499718452952045,82.40120052027191
28.499718452952045,82.50120097770008
28.499718452952045,82.60120143512825
28.499718452952045,82.70120189255647
28.499718452952045,82.80120234998464
28.499718452952045,82.9012028074128
28.499718452952045,83.00120326484102
28.499718452952045,83.10120372226919
28.499718452952045,83.20120417969736
28.499718452952045,83.30120463712558
28.499718452952045,83.40120509455375
28.499718452952045,83.50120555198191
28.499718452952045,83.60120600941013
28.499718452952045,83.7012064668383
28.499718452952045,83.80120692426647
28.499718452952045,83.90120738169469
28.499718452952045,84.00120783912286
28.499718452952045,84.10120829655102
28.499718452952045,84.20120875397924
28.499718452952045,84.30120921140741
28.499718452952045,84.40120966883558
28.499718452952045,84.5012101262638
28.499718452952045,84.60121058369197
28.499718452952045,84.70121104112013
28.499718452952045,84.80121149854835
28.499718452952045,84.90121195597652
28.499718452952045,85.00121241340469
28.499718452952045,85.10121287083291
28.599718910380226,80.50119182913636
28.599718910380226,80.70119274399275
28.599718910380226,80.80119320142092
28.599718910380226,80.90119365884914
28.599718910380226,81.0011941162773
28.599718910380226,81.10119457370547
28.599718910380226,81.2011950311337
28.599718910380226,81.30119548856186
28.599718910380226,81.40119594599003
28.599718910380226,81.50119640341825
28.599718910380226,81.60119686084641
28.599718910380226,81.70119731827458
28.599718910380226,81.8011977757028
28.599718910380226,81.90119823313097
28.599718910380226,82.00119869055914
28.599718910380226,82.10119914798736
28.599718910380226,82.20119960541552
28.599718910380226,82.30120006284369
28.599718910380226,82.40120052027191
28.599718910380226,82.50120097770008
28.599718910380226,82.60120143512825
28.599718910380226,82.70120189255647
28.599718910380226,82.80120234998464
28.599718910380226,82.9012028074128
28.599718910380226,83.00120326484102
28.599718910380226,83.10120372226919
28.599718910380226,83.20120417969736
28.599718910380226,83.30120463712558
28.599718910380226,83.40120509455375
28.599718910380226,83.50120555198191
28.599718910380226,83.60120600941013
28.599718910380226,83.7012064668383
28.599718910380226,83.80120692426647
28.599718910380226,83.90120738169469
28.599718910380226,84.00120783912286
28.599718910380226,84.10120829655102
28.599718910380226,84.20120875397924
28.599718910380226,84.30120921140741
28.599718910380226,84.40120966883558
28.599718910380226,84.5012101262638
